delta_selic_lag,delta_ipca_lag,var_dolar_lag,ibc_var_lag,cluster
0.09939739705350549,0.4936106779191985,-0.09810024152584185,0.33855272117879065,0
0.9066807543635295,-0.1903583520444073,-0.19935425194950823,-0.30339904462027356,1
-0.8194943388148801,-0.7907483196001096,-0.7445634780441233,0.06258613707563142,2
0.2742901523345702,-0.3255520313519994,1.4960411750740088,-0.9949103027319746,3
-1.9465700979632856,-4.434199126155233,1.0343008001922118,3.329491129076052,4
-1.0983866856655797,1.2341709095112867,-0.9242388041353106,-0.7976252101677145,5
-0.12758015842761025,-0.11675552395314241,1.6237652337977024,1.4815525912437528,6
