variavel,coef,pvalor,ticker,r2
const,0.013217606307198168,0.4073686207119488,BHGR3,0.2102654903765152
delta_ipca_lag,0.08005382251509714,0.22114803762640928,BHGR3,0.2102654903765152
delta_selic_lag,-0.07073364448460606,0.17270460104266325,BHGR3,0.2102654903765152
ibc_var_lag,-3.039097460253795,0.19365034514149881,BHGR3,0.2102654903765152
var_dolar_lag,0.5111201995347154,0.35743063199011704,BHGR3,0.2102654903765152
const,-0.014168685452465761,0.6344318710510575,BHIA3,0.2746406022069301
delta_ipca_lag,0.2609822662676256,0.0017977922048349468,BHIA3,0.2746406022069301
delta_selic_lag,-0.1243496812425218,0.10374291712793993,BHIA3,0.2746406022069301
ibc_var_lag,-3.1750586308878264,0.08681620013671687,BHIA3,0.2746406022069301
var_dolar_lag,-2.9318240144508225,0.0008558506766943381,BHIA3,0.2746406022069301
const,-0.002147464663705829,0.9072993635298248,BICB4,0.3172804690914569
delta_ipca_lag,-0.12764894601173343,0.11604267591761383,BICB4,0.3172804690914569
delta_selic_lag,0.13095910796024435,0.05640240047633445,BICB4,0.3172804690914569
ibc_var_lag,-3.961890345301412,0.1258759792602801,BICB4,0.3172804690914569
var_dolar_lag,-1.016299015351501,0.06271182978975534,BICB4,0.3172804690914569
const,-0.028787065360644647,0.021856970591152724,BIED3,0.26254153402153113
delta_ipca_lag,-0.058344699646815115,0.1078336642867106,BIED3,0.26254153402153113
delta_selic_lag,0.05963189993248834,0.08673626514524592,BIED3,0.26254153402153113
ibc_var_lag,-3.2384218938239564,7.69230422892768e-05,BIED3,0.26254153402153113
var_dolar_lag,0.4984891381817839,0.15706452001753898,BIED3,0.26254153402153113
const,0.0018109105057968113,0.9230757391808851,BIOM3,0.11328777807617751
delta_ipca_lag,0.08870659065611042,0.09338363408711191,BIOM3,0.11328777807617751
delta_selic_lag,-0.11313929307088263,0.02222883764225426,BIOM3,0.11328777807617751
ibc_var_lag,0.47295307314096124,0.6872855941051663,BIOM3,0.11328777807617751
var_dolar_lag,-0.6086899080223223,0.24448584830967418,BIOM3,0.11328777807617751
const,-0.01773317146809939,0.43669263243359413,BISA3,0.2689597545729596
delta_ipca_lag,-0.06785328305501484,0.5299703169619904,BISA3,0.2689597545729596
delta_selic_lag,0.08274460463225546,0.2799140906415785,BISA3,0.2689597545729596
ibc_var_lag,-4.869903457933577,0.13362406905150023,BISA3,0.2689597545729596
var_dolar_lag,-1.197019339777949,0.11710412211103947,BISA3,0.2689597545729596
const,-0.026182391488673254,0.11973967068722426,BLAU3,0.36575367161990124
delta_ipca_lag,0.05386552454818724,0.20023261891375094,BLAU3,0.36575367161990124
delta_selic_lag,0.09397699919469091,0.03611985397419063,BLAU3,0.36575367161990124
ibc_var_lag,-3.129942669164324,0.09924639384858988,BLAU3,0.36575367161990124
var_dolar_lag,0.9663467556660528,0.14843204447458536,BLAU3,0.36575367161990124
const,-0.01447505844641678,0.5911102544996472,BLUT4,0.13100574541971566
delta_ipca_lag,0.1711171733813373,0.04633171032866046,BLUT4,0.13100574541971566
delta_selic_lag,0.0715049354929946,0.3640329876748617,BLUT4,0.13100574541971566
ibc_var_lag,2.5264573300265654,0.151998381946636,BLUT4,0.13100574541971566
var_dolar_lag,-1.6625607193114411,0.016739836638539004,BLUT4,0.13100574541971566
const,0.021961190340404658,0.016784339515065323,BMEB4,0.12736851720989284
delta_ipca_lag,0.01914522032743512,0.47958319870650634,BMEB4,0.12736851720989284
delta_selic_lag,-0.05702534864937047,0.017901467094640522,BMEB4,0.12736851720989284
ibc_var_lag,1.1982819184411757,0.06791726250406159,BMEB4,0.12736851720989284
var_dolar_lag,-0.3318768933810639,0.23778145544436227,BMEB4,0.12736851720989284
const,0.010249467876397515,0.4259758034250051,BMGB4,0.2298607408899105
delta_ipca_lag,0.040164112563020764,0.20344417762202155,BMGB4,0.2298607408899105
delta_selic_lag,-0.05722835471013493,0.04012043172985253,BMGB4,0.2298607408899105
ibc_var_lag,-1.1309667105061736,0.22720240205677789,BMGB4,0.2298607408899105
var_dolar_lag,-1.1546121595724517,0.02556732819228527,BMGB4,0.2298607408899105
const,-0.008369110533957558,0.5027097281639419,BMIN4,0.16808411869683437
delta_ipca_lag,-0.043828091226375196,0.23801404873667198,BMIN4,0.16808411869683437
delta_selic_lag,0.06044859143472175,0.06831483676891792,BMIN4,0.16808411869683437
ibc_var_lag,-1.2023940762389673,0.33102736573934743,BMIN4,0.16808411869683437
var_dolar_lag,-1.0675270617607904,0.0049296221482099225,BMIN4,0.16808411869683437
const,0.017205742999248284,0.038516714181016605,BMKS3,0.13207951741022605
delta_ipca_lag,0.023828641253297984,0.3587753945064136,BMKS3,0.13207951741022605
delta_selic_lag,0.03783452072326891,0.0806150791145326,BMKS3,0.13207951741022605
ibc_var_lag,1.1442651751623336,0.048104441859017175,BMKS3,0.13207951741022605
var_dolar_lag,-0.27182042053747685,0.2606988693129936,BMKS3,0.13207951741022605
const,-0.007042374330543451,0.7387711681651921,BMOB3,0.2220267281934556
delta_ipca_lag,0.09881738529356396,0.05056776939953644,BMOB3,0.2220267281934556
delta_selic_lag,0.049245574784901394,0.2785030314503604,BMOB3,0.2220267281934556
ibc_var_lag,1.4394370148642854,0.5180852536783458,BMOB3,0.2220267281934556
var_dolar_lag,-1.71314550734854,0.04946857182210722,BMOB3,0.2220267281934556
const,0.009783773471013868,0.3486291599658925,BMTO4,0.19824358700040867
delta_ipca_lag,0.07914378468001818,0.06415314611042838,BMTO4,0.19824358700040867
delta_selic_lag,-0.047190897271568506,0.23347424924422172,BMTO4,0.19824358700040867
ibc_var_lag,0.2576313147622512,0.8548934035804594,BMTO4,0.19824358700040867
var_dolar_lag,-0.47346565088240733,0.08520119032843328,BMTO4,0.19824358700040867
const,0.004777516728141452,0.7752059102963891,BNBR3,0.17806229668947482
delta_ipca_lag,-0.022170044901567307,0.6235497334387536,BNBR3,0.17806229668947482
delta_selic_lag,-0.09670818576193738,0.06243003588062782,BNBR3,0.17806229668947482
ibc_var_lag,0.8957457871735468,0.2927833968802735,BNBR3,0.17806229668947482
var_dolar_lag,-0.5677523809411739,0.162778541920537,BNBR3,0.17806229668947482
const,0.007283762330894894,0.5990525792715868,BOBR4,0.20075614350355409
delta_ipca_lag,-0.037183614150815475,0.35583682493333235,BOBR4,0.20075614350355409
delta_selic_lag,-0.09527555901556474,0.009545811226017206,BOBR4,0.20075614350355409
