ticker,delta_selic_lag,delta_ipca_lag,var_dolar_lag,ibc_var_lag,cluster
BPAC11,-0.19950119807044572,-0.645990784635565,-0.7646779767803034,-0.464459081372722,2
BPAN4,-0.6171936506027405,0.7585631031306278,-0.676529054420503,0.572272588880858,0
BPHA3,-0.5981815683895163,1.6120535303096934,-0.6881169291457055,-2.011053573949304,5
BRAP4,-0.13857506060762895,0.6462138352113467,-0.12249252717868195,-0.1410522497395299,0
BRAV3,0.9081549335047063,-1.2953593632448686,-1.2813129746936145,-1.7914197029568204,1
BRBI11,0.262311350541537,-0.45007515981876406,-1.2404643198841456,-0.8174047403255047,1
BRFS3,0.15364611669316383,0.606564474051179,0.3016819080677282,-0.2876627766728239,0
BRIT3,-1.4019691883198273,0.6361892947462446,-2.842226605264835,2.5544298941988735,2
BRIV4,0.8515482520197776,0.19439436520385808,0.9885827347295555,0.5084338278185909,0
BRKM5,-0.5491997681970738,-0.626318765422407,0.35544370133543096,-0.1930851356057921,2
BRML3,0.5953170772567649,0.07124921907016543,-0.3070941603466948,-0.35546586396611124,1
BRPR3,0.2787396869300582,0.509082927415581,0.3336999362426899,0.42069541422563467,0
BRSR6,0.5419681917618284,-0.10246120690587564,-0.8897573092961683,0.2229609986359512,1
BSEV3,1.4415410104679798,1.9014190237947113,-0.8591868065226157,0.17944025040883643,0
BSLI3,-0.5142910651421521,2.944771132158713,0.3909157776332015,-0.4463774082906176,5
CAMB3,0.25704817015134224,0.5716501226916725,-0.3166024220664455,-0.01614787473203064,0
CAML3,0.23207924295517507,-0.449442167771077,0.8398525239391863,-0.14912011685186025,3
CASH3,-1.3623285911720382,0.6747104621375841,-0.8927418022961222,-0.4661765967430737,5
CBAV3,-0.0485515405839368,0.5239522616116641,2.5396352061275884,1.5192291704252439,6
CBEE3,-0.5858542522079768,-1.2838835872369692,1.6077329454267957,-0.054096514638820994,3
CCHI3,0.08410423856051655,-4.796920391442391,2.2622328542324017,2.921751358097509,4
CCXC3,1.1932882099782516,0.9525958812324004,1.548105217172459,-2.05973225759423,3
CEAB3,-1.6268505284982817,-0.2620252770382309,-1.288078710659594,0.6251866314766262,2
CEBR6,-0.0468546613317305,-0.6598711985632063,1.1738227155821135,0.864000828857166,6
CEDO4,-0.6928895644575035,0.895285339682164,-0.8464318248017705,-0.29520502357492506,5
CEEB3,0.8130202532138816,-0.21905726280466611,0.3289965141059705,-0.5938918846500948,1
CESP6,0.396802873258529,-0.4453321558337807,-0.0013098046164884327,0.2500399269691318,1
CGAS5,0.6715110756095555,0.21869774120729996,0.3345408065075477,0.3752523982246303,0
CGRA4,0.603705186468278,0.3185494992798033,0.184397938538465,0.2240684089366854,0
CIEL3,0.7801049486000824,0.7945480959249822,-0.03846262055891811,-0.359438817335906,1
CLSA3,0.21245443666367117,-0.07414534832026652,2.4545239518724817,2.7884696607593593,6
CLSC4,0.46137670916726337,0.2629489906150074,0.2657252769330722,0.3964115891072633,0
CMIG4,0.4980680468007815,-0.02567501072742453,-0.4955444119871393,0.37951199066565205,0
CMIN3,-0.14495265919509026,1.2834989488514934,-0.6526919148701358,-0.28717023001682107,5
COCE5,0.18640293436129166,0.33069526958370304,0.2716801694378849,-0.10243336426553955,0
COGN3,0.981653946388265,1.250786398174631,-0.638001069907482,0.4729183793390946,0
CPFE3,0.6692569843965929,-0.2678199962844827,0.19242223337097042,0.2976860882072576,1
CPLE6,0.9267218536734871,-0.4814847249809463,-0.04894309141292163,-0.36453635946735913,1
CPRE3,-0.10234676141307061,0.8971473113368542,0.5293643125374604,0.7521651312062844,0
CREM3,-0.47965175961288514,-0.8353038942625921,1.1366349098333974,0.9648176643016354,6
CRFB3,0.12623215967899062,-0.6118819444627587,0.05071302579061096,0.3687956060109507,0
CRIV4,0.057809559119526205,0.3745643153107883,0.9183007977077268,0.36214318145601315,0
CRPG5,-1.1281508705995877,0.672434669136625,0.09227414679403047,-0.39904235487514783,5
CRUZ3,-0.18400363713167123,-0.3165858761531872,1.0735909023645438,0.3144831519019279,6
CSAN3,-0.04256151237435997,-0.5646902135703944,0.00236401662771472,0.6609919733385771,0
CSED3,-0.09413846522298316,-0.018282181808354666,-0.7374035482792057,0.9085947408193926,0
CSMG3,-0.11088892594198292,0.35832296564282584,-0.18150949921520662,0.5444527106144282,0
CSNA3,-0.09326139553044524,1.0384631535421172,-0.23831815632203834,-0.2379688576510815,0
CSRN3,1.5963831259422991,-0.9023212837700416,0.09601165369154582,0.6149265013772524,1
CSUD3,-0.3173958870090813,0.49282667343409997,-0.04297063819163029,-0.3880527664564292,0
CTAX3,-2.3096034262825085,0.9544186683056938,-0.24797274832883803,0.6847230769559526,5
CTKA4,-0.6957910812201417,-0.9623221299303591,-1.3579395999763946,-0.15256355479239916,2
CTNM4,-1.186494133786159,-0.23507847480151814,-0.935916551654871,-0.2958663633047522,2
CTSA4,-1.0454674363731977,-0.7059359738728669,-0.2292433328804833,-0.7851939343574162,2
CURY3,0.6755898833420239,-0.5384069889603312,2.0942215377356415,0.658149037305509,6
CVCB3,-1.0467159234095438,-0.1883446225362591,-1.0237790781920857,-0.4054782601571221,2
CXSE3,0.5243001417023454,-0.16492134451093501,-0.18492204144170984,-0.6755902858973477,1
CYRE3,0.05245144460797166,0.7052830536516425,-0.6432550601081292,0.41583794299453486,0
DASA3,0.1476258331643011,-0.8944462090159411,1.500213745919494,1.8104944901501738,6
DAYC4,0.47503821129883655,-0.4588790623845448,0.8466242461586913,-0.3857791972341248,3
DESK3,-1.2409237442714487,-0.5044581963884062,-0.8503046629604456,-0.45548332356914917,2
DEXP3,-0.06362190786112296,-0.4315795657612408,1.7548317710913999,0.6968934185260433,6
DIRR3,0.07997548375628936,-0.5301981588633022,-0.428949505754577,0.5221054456582706,2
DMVF3,-0.6611725107712515,-0.5989752670566375,-0.5755750999365552,-0.7165545024523379,2
DOHL4,-0.14943844839088327,0.3042350931141708,0.3616565415455459,0.36795084489847385,0
DOTZ3,-1.4182217820076917,1.0317239585814533,1.6398440658286562,2.7959707842392305,6
DTCY3,-2.1456911459064933,-1.5224791438919802,-1.425435243188765,-1.0441248003394739,2
DXCO3,-0.1857542080403118,0.6728137104583185,-0.4373802473542222,0.3163379842784299,0
