delta_selic_lag,delta_ipca_lag,var_dolar_lag,ibc_var_lag,cluster
-0.08678754734922461,-0.48463897366167086,-0.21188109921196868,0.22059849215055533,0
-0.026041910466255265,1.1925957579929891,-0.5314621640871019,0.34277241672140285,1
1.4904352124795315,-1.476623611042523,1.9245410873313717,-1.9122866087274542,2
-1.8966431792243428,-0.9421075159020146,-0.8453270291173651,-1.7668913561846344,3
0.9232858536148026,0.9127216744744193,1.1156663056472758,0.5655125653659527,4
