ticker,ibc_var_lag
CGAS5,0.3752523982246303
HGTX3,0.37379874069170016
BNBR3,0.3717178010881976
CRFB3,0.3687956060109507
TIMS3,0.3687388477160293
DOHL4,0.36795084489847385
CRIV4,0.36214318145601315
SHUL4,0.35138303761035616
JSLG3,0.3506716537723931
SYNE3,0.35066412507561445
MILS3,0.3352845424841892
AALR3,0.3341392792683559
ENGI11,0.332869604516879
DXCO3,0.3163379842784299
NATU3,0.31498466466580227
ODPV3,0.3145867874776499
CRUZ3,0.3144831519019279
RSID3,0.30821684438868724
ABEV3,0.30758494069071085
PTNT4,0.30635384208548305
BBSE3,0.30568191580221604
SRNA3,0.30509452585170943
PTBL3,0.30494191432804796
MOTV3,0.30193100703396125
GEPA4,0.30111747909766856
LOGN3,0.30029204610029664
CPFE3,0.2976860882072576
GRND3,0.2944739705957672
ALUP11,0.2942085234973678
FRAS3,0.2940866846718667
EQPA3,0.29264620954103326
AMAR3,0.28850936139259475
BALM4,0.2856231035214536
ITUB4,0.28071905992744073
ENAT3,0.26161927955321135
IGBR3,0.2524249467823452
CESP6,0.2500399269691318
ALOS3,0.247571423397539
BIOM3,0.24606157492819927
TGMA3,0.23933382752522003
TOTS3,0.23656574883955134
WHRL4,0.23479747744491788
CGRA4,0.2240684089366854
HYPE3,0.22382331915480752
BRSR6,0.2229609986359512
ABCB4,0.2084056267943878
LPSB3,0.2066418977726041
RPAD5,0.2007684574012955
SEER3,0.19492873357353135
RIAA3,0.19366291063871857
LIPR3,0.18968125806784358
MOAR3,0.18767256558271708
BMTO4,0.18206681184456114
BSEV3,0.17944025040883643
TECN3,0.17851006147542328
ZAMP3,0.17418741570711774
MOVI3,0.1673908964119208
EZTC3,0.16114341334851462
PSSA3,0.15698349203264247
SANB11,0.12342889070218924
GOAU4,0.10612527290172982
RENT3,0.06805007191747373
OMGE3,0.06126653465237279
EGIE3,0.047435593856444275
FLRY3,0.03615804874308075
ADHM3,0.015036712794326317
RSIP3,0.011189864906098261
RLOG3,-0.008790387174769026
CAMB3,-0.01614787473203064
MDNE3,-0.03366888619716431
SLCE3,-0.042636335359342886
GOLL4,-0.043201650969409616
USIM5,-0.04415178067735279
ITSA4,-0.04890932265238932
CBEE3,-0.054096514638820994
VIVA3,-0.05497760922783445
KLBN11,-0.05903915988083019
SMLS3,-0.06311236777064688
ONCO3,-0.06903454579970458
BBAS3,-0.07559036082845083
RADL3,-0.07893887617177385
B3SA3,-0.08496037905997011
SUZB3,-0.08692535346860299
VBBR3,-0.09049642033501262
COCE5,-0.10243336426553955
BEES3,-0.11195537147037746
GNDI3,-0.11389814293274005
ALPA4,-0.12127945295254192
VIVT4,-0.1241491860766321
PETR4,-0.12417870865233419
REDE3,-0.12490673310720009
HOOT4,-0.12499643887004534
SMTO3,-0.12774719046827251
BAZA3,-0.1288711425245301
GGBR4,-0.13283068282180396
LEVE3,-0.13876745705760582
BRAP4,-0.1410522497395299
AURE3,-0.14193920531241944
CAML3,-0.14912011685186025
HAGA4,-0.1501951227342412
CTKA4,-0.15256355479239916
TIET11,-0.16537643398762192
VALE3,-0.16795247856985873
MDIA3,-0.18611578654948988
ENBR3,-0.18928222169549969
BRKM5,-0.1930851356057921
TEND3,-0.21090851232000146
