variavel,lag,correlacao,subsetor
var_dolar,0,-0.18166429194329406,Madeira e Papel
var_dolar,1,0.00038765548036114294,Madeira e Papel
var_dolar,2,0.031097432186936946,Madeira e Papel
var_dolar,3,0.14362005868366734,Madeira e Papel
var_dolar,4,0.09946936672736847,Madeira e Papel
var_dolar,5,0.12703510571269364,Madeira e Papel
var_dolar,6,-0.04934243024861418,Madeira e Papel
ibc_var,0,0.11497901646382555,Madeira e Papel
ibc_var,1,0.0019253553245326682,Madeira e Papel
ibc_var,2,-0.003304804411393646,Madeira e Papel
ibc_var,3,0.02739273128418687,Madeira e Papel
ibc_var,4,-0.019235627211015845,Madeira e Papel
ibc_var,5,-0.07438434238683111,Madeira e Papel
ibc_var,6,-0.015525180217715694,Madeira e Papel
delta_selic,0,-0.1060647187321578,Materiais Diversos
delta_selic,1,-0.12212482489318385,Materiais Diversos
delta_selic,2,-0.1309438571475322,Materiais Diversos
delta_selic,3,-0.09581818722470217,Materiais Diversos
delta_selic,4,-0.021369665356938586,Materiais Diversos
delta_selic,5,-0.031990332619313055,Materiais Diversos
delta_selic,6,-0.06852533332896875,Materiais Diversos
delta_ipca,0,0.08747792870255024,Materiais Diversos
delta_ipca,1,-0.010435711202558911,Materiais Diversos
delta_ipca,2,0.005472341788530585,Materiais Diversos
delta_ipca,3,-0.13075570209666232,Materiais Diversos
delta_ipca,4,-0.05176811918515323,Materiais Diversos
delta_ipca,5,-0.026381862303887067,Materiais Diversos
delta_ipca,6,-0.11659994656570521,Materiais Diversos
var_dolar,0,-0.2423934405079158,Materiais Diversos
var_dolar,1,-0.04953422701212656,Materiais Diversos
var_dolar,2,-0.0043158447375241,Materiais Diversos
var_dolar,3,0.023102795790067323,Materiais Diversos
var_dolar,4,0.08374149282556695,Materiais Diversos
var_dolar,5,-0.018485922173919547,Materiais Diversos
var_dolar,6,-0.1427284920074166,Materiais Diversos
ibc_var,0,0.14665817603936862,Materiais Diversos
ibc_var,1,0.1755426589686645,Materiais Diversos
ibc_var,2,-0.054853183395714857,Materiais Diversos
ibc_var,3,-0.1579306175742094,Materiais Diversos
ibc_var,4,-0.19023844950446925,Materiais Diversos
ibc_var,5,-0.1126652141894503,Materiais Diversos
ibc_var,6,0.007048683328752684,Materiais Diversos
delta_selic,0,-0.10482727046529484,Material de Transporte
delta_selic,1,-0.06786264618479615,Material de Transporte
delta_selic,2,-0.0833520385756432,Material de Transporte
delta_selic,3,-0.1138928681559242,Material de Transporte
delta_selic,4,-0.13175185039473328,Material de Transporte
delta_selic,5,-0.13018670740240496,Material de Transporte
delta_selic,6,-0.14357591718858911,Material de Transporte
delta_ipca,0,0.06100820975199934,Material de Transporte
delta_ipca,1,-0.01931837647925301,Material de Transporte
delta_ipca,2,0.1666323870995969,Material de Transporte
delta_ipca,3,-0.17986606761617252,Material de Transporte
delta_ipca,4,-0.016739747376559314,Material de Transporte
delta_ipca,5,-0.03427907652184111,Material de Transporte
delta_ipca,6,0.08859124119322412,Material de Transporte
var_dolar,0,-0.3005393979618419,Material de Transporte
var_dolar,1,-0.09431596118697078,Material de Transporte
var_dolar,2,0.15638627365964453,Material de Transporte
var_dolar,3,0.12324962168914974,Material de Transporte
var_dolar,4,0.03737496021776767,Material de Transporte
var_dolar,5,-0.07909897990135585,Material de Transporte
var_dolar,6,0.007081459210532864,Material de Transporte
ibc_var,0,0.20647522905718516,Material de Transporte
ibc_var,1,0.09318735442779681,Material de Transporte
ibc_var,2,-0.006687195961594995,Material de Transporte
ibc_var,3,-0.08840609444763116,Material de Transporte
ibc_var,4,0.06668453005891378,Material de Transporte
ibc_var,5,0.030410717041898887,Material de Transporte
ibc_var,6,-0.03814275339430062,Material de Transporte
delta_selic,0,-0.16227687906702423,Medicamentos e Outros Produtos
delta_selic,1,-0.06628776420630633,Medicamentos e Outros Produtos
delta_selic,2,-0.1460707601721386,Medicamentos e Outros Produtos
delta_selic,3,-0.15021362872729527,Medicamentos e Outros Produtos
delta_selic,4,-0.1129158010058856,Medicamentos e Outros Produtos
delta_selic,5,-0.1514677727115898,Medicamentos e Outros Produtos
delta_selic,6,-0.14183249008733195,Medicamentos e Outros Produtos
delta_ipca,0,-0.011796185682769987,Medicamentos e Outros Produtos
delta_ipca,1,-0.05795741691587197,Medicamentos e Outros Produtos
delta_ipca,2,0.07137220636431003,Medicamentos e Outros Produtos
delta_ipca,3,0.010983543404924566,Medicamentos e Outros Produtos
delta_ipca,4,-0.0709761495932773,Medicamentos e Outros Produtos
delta_ipca,5,0.01632333099116486,Medicamentos e Outros Produtos
delta_ipca,6,0.06153231700134954,Medicamentos e Outros Produtos
var_dolar,0,-0.14954721288983375,Medicamentos e Outros Produtos
var_dolar,1,-0.017495020386350882,Medicamentos e Outros Produtos
var_dolar,2,0.2037197361821805,Medicamentos e Outros Produtos
var_dolar,3,0.12466668516143105,Medicamentos e Outros Produtos
var_dolar,4,-0.008081347319913201,Medicamentos e Outros Produtos
var_dolar,5,-0.009849731522309176,Medicamentos e Outros Produtos
var_dolar,6,0.07511779425363921,Medicamentos e Outros Produtos
ibc_var,0,0.13115505055899832,Medicamentos e Outros Produtos
ibc_var,1,-0.07895775794759852,Medicamentos e Outros Produtos
ibc_var,2,-0.11315859759274897,Medicamentos e Outros Produtos
ibc_var,3,0.04520026202644974,Medicamentos e Outros Produtos
ibc_var,4,0.010800530225661728,Medicamentos e Outros Produtos
ibc_var,5,0.018572027125965482,Medicamentos e Outros Produtos
ibc_var,6,-0.07176315411603619,Medicamentos e Outros Produtos
delta_selic,0,-0.058467205065739644,Mineração
delta_selic,1,-0.03213931684003871,Mineração
delta_selic,2,-0.025943860702414983,Mineração
delta_selic,3,-0.040447847432225376,Mineração
delta_selic,4,-0.11513936789319275,Mineração
delta_selic,5,-0.10672253250706305,Mineração
delta_selic,6,-0.08477309852091526,Mineração
delta_ipca,0,0.058975173106205,Mineração
delta_ipca,1,0.00634087344151469,Mineração
delta_ipca,2,-0.024079823608280895,Mineração
delta_ipca,3,0.07266682460658298,Mineração
delta_ipca,4,-0.011633782417190942,Mineração
delta_ipca,5,0.0666220841135106,Mineração
delta_ipca,6,-0.046801912063196144,Mineração
var_dolar,0,-0.2035266291298377,Mineração
var_dolar,1,0.03558466268861315,Mineração
var_dolar,2,0.15834753359839696,Mineração
var_dolar,3,0.01728914122136718,Mineração
var_dolar,4,-0.08106414718958962,Mineração
var_dolar,5,-0.02389359172141234,Mineração
var_dolar,6,0.13136249338686296,Mineração
ibc_var,0,0.05826667398394675,Mineração
ibc_var,1,0.022930582235269188,Mineração
ibc_var,2,-0.0011068695221965658,Mineração
ibc_var,3,0.02810711949104978,Mineração
ibc_var,4,0.17847442738100128,Mineração
ibc_var,5,0.16157935525227984,Mineração
ibc_var,6,-0.13874634832976313,Mineração
delta_selic,0,-0.1694850850413513,Máquinas e Equipamentos
delta_selic,1,-0.1756239400591567,Máquinas e Equipamentos
delta_selic,2,-0.16305654266084912,Máquinas e Equipamentos
delta_selic,3,-0.1882309485821526,Máquinas e Equipamentos
delta_selic,4,-0.187783309841251,Máquinas e Equipamentos
delta_selic,5,-0.12800731755066264,Máquinas e Equipamentos
delta_selic,6,-0.21923283199771657,Máquinas e Equipamentos
delta_ipca,0,-0.08392085676739236,Máquinas e Equipamentos
delta_ipca,1,0.01733770560940271,Máquinas e Equipamentos
delta_ipca,2,0.08326880102053591,Máquinas e Equipamentos
delta_ipca,3,-0.10598492149964,Máquinas e Equipamentos
delta_ipca,4,-0.03289374218971228,Máquinas e Equipamentos
delta_ipca,5,0.007967416047093338,Máquinas e Equipamentos
delta_ipca,6,0.06018409789322761,Máquinas e Equipamentos
var_dolar,0,-0.4096659002115957,Máquinas e Equipamentos
var_dolar,1,-0.07749928147256,Máquinas e Equipamentos
var_dolar,2,0.15492324213718603,Máquinas e Equipamentos
var_dolar,3,0.14320607059297497,Máquinas e Equipamentos
var_dolar,4,0.07948298231356689,Máquinas e Equipamentos
var_dolar,5,-0.07902954389720113,Máquinas e Equipamentos
var_dolar,6,-0.06104458216486581,Máquinas e Equipamentos
ibc_var,0,0.23827536064572202,Máquinas e Equipamentos
ibc_var,1,0.03010462860340173,Máquinas e Equipamentos
ibc_var,2,-0.05948113638818496,Máquinas e Equipamentos
ibc_var,3,-0.04869356831283685,Máquinas e Equipamentos
ibc_var,4,0.0414718102776754,Máquinas e Equipamentos
ibc_var,5,0.03385300050840475,Máquinas e Equipamentos
ibc_var,6,0.042923078359057634,Máquinas e Equipamentos
delta_selic,0,-0.07337554314354998,Outros
delta_selic,1,-0.026547943836185275,Outros
delta_selic,2,0.02424536310027667,Outros
delta_selic,3,0.01277732438637573,Outros
delta_selic,4,-0.03097438849810926,Outros
delta_selic,5,0.009075526651645729,Outros
delta_selic,6,-0.008968655730921326,Outros
delta_ipca,0,-0.006612039096544949,Outros
delta_ipca,1,0.04316871152018969,Outros
delta_ipca,2,-0.03010491163218597,Outros
delta_ipca,3,-0.1551765988154662,Outros
delta_ipca,4,-0.021446225322871264,Outros
delta_ipca,5,0.08128966503912613,Outros
delta_ipca,6,0.06383112822250113,Outros
var_dolar,0,-0.07377141597946361,Outros
var_dolar,1,0.013321725582260085,Outros
var_dolar,2,-0.01389610080575176,Outros
var_dolar,3,0.10028801953583004,Outros
var_dolar,4,0.0356020892737229,Outros
var_dolar,5,0.08646353443389657,Outros
var_dolar,6,0.018743132269918174,Outros
ibc_var,0,0.04067486320346048,Outros
ibc_var,1,-0.03903415709486092,Outros
ibc_var,2,-0.11756551696057432,Outros
ibc_var,3,-0.026653909612616312,Outros
ibc_var,4,0.012985849880837274,Outros
ibc_var,5,0.002250997111644951,Outros
ibc_var,6,0.028879258501506303,Outros
delta_selic,0,-0.10323363282900559,"Petróleo, Gás e Biocombustíveis"
delta_selic,1,-0.07394302432590973,"Petróleo, Gás e Biocombustíveis"
delta_selic,2,-0.05968686031182797,"Petróleo, Gás e Biocombustíveis"
delta_selic,3,-0.04314142538780388,"Petróleo, Gás e Biocombustíveis"
delta_selic,4,-0.07132642033073944,"Petróleo, Gás e Biocombustíveis"
delta_selic,5,-0.042888762397120035,"Petróleo, Gás e Biocombustíveis"
delta_selic,6,-0.03903518702142764,"Petróleo, Gás e Biocombustíveis"
delta_ipca,0,-0.04769482753557627,"Petróleo, Gás e Biocombustíveis"
delta_ipca,1,0.026354542889622502,"Petróleo, Gás e Biocombustíveis"
delta_ipca,2,0.013306698869582788,"Petróleo, Gás e Biocombustíveis"
delta_ipca,3,-0.061517684093740865,"Petróleo, Gás e Biocombustíveis"
delta_ipca,4,-0.04061624143091049,"Petróleo, Gás e Biocombustíveis"
delta_ipca,5,0.07123727063114248,"Petróleo, Gás e Biocombustíveis"
delta_ipca,6,0.05973697744687114,"Petróleo, Gás e Biocombustíveis"
var_dolar,0,-0.4631746556604583,"Petróleo, Gás e Biocombustíveis"
var_dolar,1,-0.04134198308319494,"Petróleo, Gás e Biocombustíveis"
var_dolar,2,0.12466737647048995,"Petróleo, Gás e Biocombustíveis"
var_dolar,3,0.03766709215154901,"Petróleo, Gás e Biocombustíveis"
var_dolar,4,-0.059062387452481394,"Petróleo, Gás e Biocombustíveis"
var_dolar,5,-0.0741371786103226,"Petróleo, Gás e Biocombustíveis"
var_dolar,6,-0.04450845287564596,"Petróleo, Gás e Biocombustíveis"
ibc_var,0,0.0633634685581837,"Petróleo, Gás e Biocombustíveis"
ibc_var,1,-0.03149178389498987,"Petróleo, Gás e Biocombustíveis"
ibc_var,2,-0.06082711860920106,"Petróleo, Gás e Biocombustíveis"
ibc_var,3,-0.02630476873804477,"Petróleo, Gás e Biocombustíveis"
ibc_var,4,0.07290169273760488,"Petróleo, Gás e Biocombustíveis"
ibc_var,5,0.09373971670495919,"Petróleo, Gás e Biocombustíveis"
ibc_var,6,0.09114668098441957,"Petróleo, Gás e Biocombustíveis"
delta_selic,0,-0.04542219151861119,Previdência e Seguros
delta_selic,1,-0.08599729796796488,Previdência e Seguros
delta_selic,2,-0.03648191301003899,Previdência e Seguros
delta_selic,3,-0.014238957507971814,Previdência e Seguros
delta_selic,4,-0.115034353078717,Previdência e Seguros
delta_selic,5,-0.006045314951799718,Previdência e Seguros
delta_selic,6,-0.10110279885139947,Previdência e Seguros
delta_ipca,0,-0.036384166201427315,Previdência e Seguros
delta_ipca,1,0.0027810173488945753,Previdência e Seguros
delta_ipca,2,0.08790265634217082,Previdência e Seguros
delta_ipca,3,-0.054168804684986194,Previdência e Seguros
delta_ipca,4,-0.08764945287557063,Previdência e Seguros
delta_ipca,5,-0.019138845285792506,Previdência e Seguros
delta_ipca,6,0.09798133726404809,Previdência e Seguros
var_dolar,0,-0.3941232363085832,Previdência e Seguros
var_dolar,1,-0.043092102949488495,Previdência e Seguros
var_dolar,2,0.09423905221624011,Previdência e Seguros
var_dolar,3,0.10679601125163747,Previdência e Seguros
var_dolar,4,0.007300531446056313,Previdência e Seguros
var_dolar,5,-0.005158747819488154,Previdência e Seguros
var_dolar,6,-0.11328811457499563,Previdência e Seguros
ibc_var,0,0.19498169338362636,Previdência e Seguros
ibc_var,1,-0.0487509061952925,Previdência e Seguros
ibc_var,2,-0.07258888472131408,Previdência e Seguros
ibc_var,3,-0.027971845721047727,Previdência e Seguros
ibc_var,4,0.02993049429091134,Previdência e Seguros
ibc_var,5,0.007903800482885626,Previdência e Seguros
ibc_var,6,0.09114809366083819,Previdência e Seguros
delta_selic,0,-0.24734260829896249,Produtos de Cuidado Pessoal e de Limpeza
delta_selic,1,-0.24498679294787618,Produtos de Cuidado Pessoal e de Limpeza
delta_selic,2,-0.24257008761614643,Produtos de Cuidado Pessoal e de Limpeza
delta_selic,3,-0.24696786830949277,Produtos de Cuidado Pessoal e de Limpeza
delta_selic,4,-0.19010979516281443,Produtos de Cuidado Pessoal e de Limpeza
delta_selic,5,-0.17501443029531774,Produtos de Cuidado Pessoal e de Limpeza
delta_selic,6,-0.24726676475846257,Produtos de Cuidado Pessoal e de Limpeza
delta_ipca,0,-0.05348565822909899,Produtos de Cuidado Pessoal e de Limpeza
delta_ipca,1,0.05099091001778901,Produtos de Cuidado Pessoal e de Limpeza
delta_ipca,2,-0.03663914208429987,Produtos de Cuidado Pessoal e de Limpeza
delta_ipca,3,-0.05214747043579025,Produtos de Cuidado Pessoal e de Limpeza
delta_ipca,4,0.008010366928428344,Produtos de Cuidado Pessoal e de Limpeza
delta_ipca,5,0.029992240252565715,Produtos de Cuidado Pessoal e de Limpeza
delta_ipca,6,-0.006966112923661235,Produtos de Cuidado Pessoal e de Limpeza
var_dolar,0,-0.38144282378382016,Produtos de Cuidado Pessoal e de Limpeza
var_dolar,1,-0.035421372418900116,Produtos de Cuidado Pessoal e de Limpeza
var_dolar,2,0.12457333651844232,Produtos de Cuidado Pessoal e de Limpeza
var_dolar,3,0.03964719809034653,Produtos de Cuidado Pessoal e de Limpeza
var_dolar,4,0.01523595436641131,Produtos de Cuidado Pessoal e de Limpeza
var_dolar,5,0.11348868472116758,Produtos de Cuidado Pessoal e de Limpeza
var_dolar,6,-0.09157090793993829,Produtos de Cuidado Pessoal e de Limpeza
ibc_var,0,0.05872967597306293,Produtos de Cuidado Pessoal e de Limpeza
ibc_var,1,-0.01206969883142064,Produtos de Cuidado Pessoal e de Limpeza
ibc_var,2,-0.08065280940694615,Produtos de Cuidado Pessoal e de Limpeza
ibc_var,3,-0.01110780540277305,Produtos de Cuidado Pessoal e de Limpeza
ibc_var,4,0.027684186889461997,Produtos de Cuidado Pessoal e de Limpeza
ibc_var,5,-0.02937842000017958,Produtos de Cuidado Pessoal e de Limpeza
ibc_var,6,0.005750327743488691,Produtos de Cuidado Pessoal e de Limpeza
delta_selic,0,-0.22205649350593468,Programas e Serviços
delta_selic,1,-0.17815173463028866,Programas e Serviços
delta_selic,2,-0.18057837491624573,Programas e Serviços
delta_selic,3,-0.13209569090162476,Programas e Serviços
delta_selic,4,-0.15959730262206656,Programas e Serviços
delta_selic,5,-0.1327645413412387,Programas e Serviços
delta_selic,6,-0.1916532458382546,Programas e Serviços
delta_ipca,0,-0.05304683031289374,Programas e Serviços
delta_ipca,1,0.04504769428651119,Programas e Serviços
delta_ipca,2,0.10955524120185213,Programas e Serviços
delta_ipca,3,-0.20527407940764994,Programas e Serviços
delta_ipca,4,-0.009001657717835301,Programas e Serviços
delta_ipca,5,0.07165001355451113,Programas e Serviços
delta_ipca,6,0.0346252816911663,Programas e Serviços
var_dolar,0,-0.25960671843714506,Programas e Serviços
var_dolar,1,-0.06633802753065911,Programas e Serviços
var_dolar,2,0.08765769672770225,Programas e Serviços
var_dolar,3,0.2412745153833689,Programas e Serviços
var_dolar,4,0.20610452868234308,Programas e Serviços
var_dolar,5,0.061010455411820715,Programas e Serviços
var_dolar,6,-0.15746418094678186,Programas e Serviços
ibc_var,0,0.09337736533643627,Programas e Serviços
ibc_var,1,-0.019017761644476442,Programas e Serviços
ibc_var,2,-0.03460803313086059,Programas e Serviços
ibc_var,3,-0.06154241077415391,Programas e Serviços
ibc_var,4,-0.03811990031461817,Programas e Serviços
ibc_var,5,-0.029186398319629586,Programas e Serviços
ibc_var,6,-0.011694178204434125,Programas e Serviços
delta_selic,0,-0.07658174049814362,Químicos
delta_selic,1,-0.14293060078066036,Químicos
delta_selic,2,-0.1132744464349746,Químicos
delta_selic,3,-0.1477946915374453,Químicos
delta_selic,4,-0.1709936216694091,Químicos
delta_selic,5,-0.10922276603195635,Químicos
delta_selic,6,-0.17874651689104862,Químicos
delta_ipca,0,-0.05154045066263618,Químicos
delta_ipca,1,0.032952144071569885,Químicos
delta_ipca,2,0.03186375983238237,Químicos
delta_ipca,3,-0.07443142339931434,Químicos
delta_ipca,4,-0.10699028822903248,Químicos
delta_ipca,5,0.08582192170413568,Químicos
delta_ipca,6,-0.002023618006041077,Químicos
var_dolar,0,-0.2633907896911285,Químicos
var_dolar,1,0.010813058410726823,Químicos
var_dolar,2,0.03442417269442748,Químicos
var_dolar,3,0.03316042233352724,Químicos
var_dolar,4,0.06152050675384858,Químicos
var_dolar,5,-0.05642326323042517,Químicos
var_dolar,6,-0.19240685554253406,Químicos
ibc_var,0,0.07166968286990005,Químicos
ibc_var,1,-0.016634232988309315,Químicos
ibc_var,2,0.013908811830942771,Químicos
ibc_var,3,0.06936183943901245,Químicos
ibc_var,4,-0.08291787760131168,Químicos
ibc_var,5,-0.08951203105038416,Químicos
ibc_var,6,0.048453060884090765,Químicos
delta_selic,0,-0.1429855783396327,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_selic,1,-0.10735622792083309,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_selic,2,-0.06176077108246343,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_selic,3,-0.09970930995341173,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_selic,4,-0.08372099919835836,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_selic,5,-0.02044005731282595,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_selic,6,-0.12456616439830938,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_ipca,0,-0.015380766372305262,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_ipca,1,0.011374039510318752,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_ipca,2,-0.06570455639630214,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_ipca,3,-0.009340862784250665,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_ipca,4,-0.06599804874182703,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_ipca,5,0.03477686323333917,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_ipca,6,-0.00658390889155077,"Serv.Méd.Hospit.,Análises e Diagnósticos"
var_dolar,0,-0.31405666069444255,"Serv.Méd.Hospit.,Análises e Diagnósticos"
var_dolar,1,-0.10850830356976295,"Serv.Méd.Hospit.,Análises e Diagnósticos"
var_dolar,2,0.0264885165431614,"Serv.Méd.Hospit.,Análises e Diagnósticos"
var_dolar,3,0.07630757026192468,"Serv.Méd.Hospit.,Análises e Diagnósticos"
var_dolar,4,0.09863098772713162,"Serv.Méd.Hospit.,Análises e Diagnósticos"
var_dolar,5,-0.015882197110962615,"Serv.Méd.Hospit.,Análises e Diagnósticos"
var_dolar,6,-0.0803132355018805,"Serv.Méd.Hospit.,Análises e Diagnósticos"
ibc_var,0,0.06463644315248325,"Serv.Méd.Hospit.,Análises e Diagnósticos"
ibc_var,1,0.02639419598617135,"Serv.Méd.Hospit.,Análises e Diagnósticos"
ibc_var,2,-0.09554901454075855,"Serv.Méd.Hospit.,Análises e Diagnósticos"
ibc_var,3,0.034648655242922495,"Serv.Méd.Hospit.,Análises e Diagnósticos"
ibc_var,4,-0.03306440667572723,"Serv.Méd.Hospit.,Análises e Diagnósticos"
ibc_var,5,-0.028276609609133856,"Serv.Méd.Hospit.,Análises e Diagnósticos"
ibc_var,6,0.00875514602562847,"Serv.Méd.Hospit.,Análises e Diagnósticos"
delta_selic,0,-0.00832830307001195,Serviços
delta_selic,1,-0.05044318635490122,Serviços
delta_selic,2,-0.00039330232219559404,Serviços
delta_selic,3,-0.02385692634484504,Serviços
delta_selic,4,-0.09612388840645937,Serviços
delta_selic,5,-0.0036648042557902824,Serviços
delta_selic,6,-0.05188936766894646,Serviços
delta_ipca,0,-0.12571745152930222,Serviços
delta_ipca,1,0.012668665054918557,Serviços
delta_ipca,2,0.033226438198226176,Serviços
delta_ipca,3,-0.0625807602614546,Serviços
delta_ipca,4,0.027896254112946668,Serviços
delta_ipca,5,-0.04189702824141399,Serviços
delta_ipca,6,0.07251653490661501,Serviços
var_dolar,0,-0.2611059607892926,Serviços
var_dolar,1,-0.08186157876494864,Serviços
var_dolar,2,0.04984413554651473,Serviços
var_dolar,3,0.0011514088502898691,Serviços
var_dolar,4,0.04396168693813716,Serviços
var_dolar,5,-0.040351012017458936,Serviços
var_dolar,6,-0.12956651613197562,Serviços
ibc_var,0,0.042128159799540967,Serviços
ibc_var,1,0.01868193249444663,Serviços
ibc_var,2,-0.05534324420000161,Serviços
ibc_var,3,-0.011933255512634118,Serviços
ibc_var,4,0.09952261111579888,Serviços
ibc_var,5,0.04981952076456801,Serviços
ibc_var,6,0.012228488816851242,Serviços
delta_selic,0,-0.19154016540973137,Serviços Financeiros Diversos
delta_selic,1,-0.12468381455894828,Serviços Financeiros Diversos
delta_selic,2,-0.08328483659540523,Serviços Financeiros Diversos
delta_selic,3,-0.08831943733392353,Serviços Financeiros Diversos
delta_selic,4,-0.03837162498214176,Serviços Financeiros Diversos
delta_selic,5,-0.027860607584371727,Serviços Financeiros Diversos
delta_selic,6,-0.040837454563469,Serviços Financeiros Diversos
delta_ipca,0,0.01066250628588707,Serviços Financeiros Diversos
delta_ipca,1,-0.09563318917105366,Serviços Financeiros Diversos
delta_ipca,2,0.033185712079705394,Serviços Financeiros Diversos
delta_ipca,3,-0.19757535985080937,Serviços Financeiros Diversos
delta_ipca,4,0.049739025131154906,Serviços Financeiros Diversos
delta_ipca,5,-0.0434107259885674,Serviços Financeiros Diversos
delta_ipca,6,0.1159211420860113,Serviços Financeiros Diversos
var_dolar,0,-0.38344283591063666,Serviços Financeiros Diversos
var_dolar,1,0.016620552495413794,Serviços Financeiros Diversos
var_dolar,2,0.1387542594355195,Serviços Financeiros Diversos
var_dolar,3,0.1107522249508971,Serviços Financeiros Diversos
var_dolar,4,0.050125036924491585,Serviços Financeiros Diversos
var_dolar,5,-0.04500076641721863,Serviços Financeiros Diversos
var_dolar,6,-0.1258729615257941,Serviços Financeiros Diversos
ibc_var,0,0.1580259552653695,Serviços Financeiros Diversos
ibc_var,1,-0.0670333590951435,Serviços Financeiros Diversos
ibc_var,2,-0.09467789674798432,Serviços Financeiros Diversos
ibc_var,3,-0.10790257857668725,Serviços Financeiros Diversos
ibc_var,4,-0.0652309742258314,Serviços Financeiros Diversos
ibc_var,5,-0.004503059278803618,Serviços Financeiros Diversos
ibc_var,6,0.06872492396456759,Serviços Financeiros Diversos
delta_selic,0,-0.06455612868696572,Siderurgia e Metalurgia
delta_selic,1,-0.05834992887415621,Siderurgia e Metalurgia
delta_selic,2,-0.05291439545802138,Siderurgia e Metalurgia
delta_selic,3,-0.057564452761605954,Siderurgia e Metalurgia
delta_selic,4,-0.12302381241859606,Siderurgia e Metalurgia
delta_selic,5,-0.07659651085367872,Siderurgia e Metalurgia
delta_selic,6,-0.1042423148136803,Siderurgia e Metalurgia
delta_ipca,0,-0.06990384723130583,Siderurgia e Metalurgia
delta_ipca,1,0.016763882111078376,Siderurgia e Metalurgia
delta_ipca,2,0.1056540713932245,Siderurgia e Metalurgia
delta_ipca,3,-0.07392668904807005,Siderurgia e Metalurgia
delta_ipca,4,-0.08032871624361528,Siderurgia e Metalurgia
delta_ipca,5,0.09724681144866963,Siderurgia e Metalurgia
delta_ipca,6,0.01725646736318935,Siderurgia e Metalurgia
var_dolar,0,-0.4022719187130831,Siderurgia e Metalurgia
var_dolar,1,-0.02829756524815808,Siderurgia e Metalurgia
var_dolar,2,0.13782152449105298,Siderurgia e Metalurgia
var_dolar,3,0.016276374639577113,Siderurgia e Metalurgia
var_dolar,4,0.007976722663271766,Siderurgia e Metalurgia
var_dolar,5,-0.07079610097731576,Siderurgia e Metalurgia
var_dolar,6,-0.001347267678382985,Siderurgia e Metalurgia
ibc_var,0,0.1505381775320708,Siderurgia e Metalurgia
ibc_var,1,-0.04645202183524619,Siderurgia e Metalurgia
ibc_var,2,-0.06105357840998562,Siderurgia e Metalurgia
ibc_var,3,-0.007371865060540412,Siderurgia e Metalurgia
ibc_var,4,0.031123527830687565,Siderurgia e Metalurgia
ibc_var,5,0.003704156978962988,Siderurgia e Metalurgia
ibc_var,6,0.09406665035132838,Siderurgia e Metalurgia
delta_selic,0,-0.09236010373144446,"Tecidos, Vestuário e Calçados"
delta_selic,1,-0.05452507609934353,"Tecidos, Vestuário e Calçados"
delta_selic,2,-0.05088688703392789,"Tecidos, Vestuário e Calçados"
delta_selic,3,-0.02826003691996426,"Tecidos, Vestuário e Calçados"
delta_selic,4,-0.06310798078099274,"Tecidos, Vestuário e Calçados"
delta_selic,5,-0.10341319962650712,"Tecidos, Vestuário e Calçados"
delta_selic,6,-0.0992550106641874,"Tecidos, Vestuário e Calçados"
delta_ipca,0,0.006483568525268261,"Tecidos, Vestuário e Calçados"
delta_ipca,1,-0.020792442789945687,"Tecidos, Vestuário e Calçados"
delta_ipca,2,-0.031448286066228,"Tecidos, Vestuário e Calçados"
delta_ipca,3,-0.06580330450191353,"Tecidos, Vestuário e Calçados"
delta_ipca,4,-0.06329643722547355,"Tecidos, Vestuário e Calçados"
delta_ipca,5,-0.038079118059942914,"Tecidos, Vestuário e Calçados"
delta_ipca,6,0.15031248757936438,"Tecidos, Vestuário e Calçados"
var_dolar,0,-0.48987599293647943,"Tecidos, Vestuário e Calçados"
var_dolar,1,-0.04391255628977301,"Tecidos, Vestuário e Calçados"
var_dolar,2,0.08423037304826402,"Tecidos, Vestuário e Calçados"
var_dolar,3,0.08250860838321411,"Tecidos, Vestuário e Calçados"
var_dolar,4,0.027874824823323704,"Tecidos, Vestuário e Calçados"
var_dolar,5,-0.09922461631861508,"Tecidos, Vestuário e Calçados"
var_dolar,6,-0.0747169362966966,"Tecidos, Vestuário e Calçados"
ibc_var,0,0.21588133633431572,"Tecidos, Vestuário e Calçados"
ibc_var,1,0.032499955543273035,"Tecidos, Vestuário e Calçados"
ibc_var,2,-0.10845924042987046,"Tecidos, Vestuário e Calçados"
ibc_var,3,-0.08177032023575555,"Tecidos, Vestuário e Calçados"
ibc_var,4,0.08844052400508216,"Tecidos, Vestuário e Calçados"
