ano_mes,segmento,ret_segmento,n_empresas,data
2011-02,Serviços Diversos,-0.061259228944078536,4,2011-02-28
2011-02,Serviços Educacionais,0.040099689626824975,4,2011-02-28
2011-02,Serviços Financeiros Diversos,-0.0272156114480675,3,2011-02-28
2011-02,Serviços de Apoio e Armazenagem,0.08280590368423257,1,2011-02-28
2011-02,Siderurgia,-0.026088098733335462,5,2011-02-28
2011-02,Soc. Crédito e Financiamento,0.09448717405531856,2,2011-02-28
2011-02,"Tecidos, Vestuário e Calçados",-0.011307499442883628,5,2011-02-28
2011-02,Telecomunicações,-0.3302818125512976,1,2011-02-28
2011-02,Transporte Hidroviário,0.023404603524992684,2,2011-02-28
2011-02,Transporte Rodoviário,0.021001818114189608,2,2011-02-28
2011-02,Utensílios Domésticos,0.04348511193973881,1,2011-02-28
2011-02,Vestuário,-0.08061528655225818,3,2011-02-28
2011-02,Água e Saneamento,-0.23072383997822624,3,2011-02-28
2011-03,Acessórios,0.03278982282299103,1,2011-03-31
2011-03,Agricultura,-0.0015482856620500824,3,2011-03-31
2011-03,Alimentos Diversos,-0.0961194618554428,4,2011-03-31
2011-03,Aluguel de carros,0.10523692044963173,1,2011-03-31
2011-03,Armas e Munições,-0.007921772993851661,1,2011-03-31
2011-03,Artefatos de Cobre,0.016669395804216336,1,2011-03-31
2011-03,Artefatos de Ferro e Aço,-0.0950161287741807,8,2011-03-31
2011-03,Automóveis e Motocicletas,0.015193227947315702,3,2011-03-31
2011-03,Açucar e Alcool,0.10653471691661509,1,2011-03-31
2011-03,Bancos,0.024280859318313464,22,2011-03-31
2011-03,Bicicletas,0.16501267109644857,1,2011-03-31
2011-03,Brinquedos e Jogos,0.012577991117375675,1,2011-03-31
2011-03,Calçados,0.0026839662258815733,3,2011-03-31
2011-03,Carnes e Derivados,-0.0005307332161023415,5,2011-03-31
2011-03,Computadores e Equipamentos,-0.10548280862106929,3,2011-03-31
2011-03,Corretoras de Seguros e Resseguros,-0.053580422522769844,1,2011-03-31
2011-03,Eletrodomésticos,-0.005228894358929613,1,2011-03-31
2011-03,Embalagens,0.0013071129791460134,2,2011-03-31
2011-03,Energia Elétrica,0.02820147956611903,30,2011-03-31
2011-03,Engenharia Consultiva,-0.00953291542477408,2,2011-03-31
2011-03,Equipamentos e Serviços,-0.07045648358336187,2,2011-03-31
2011-03,Exploração de Imóveis,0.09071235706897608,14,2011-03-31
2011-03,Exploração de Rodovias,0.03571198076662774,3,2011-03-31
2011-03,"Exploração, Refino e Distribuição",0.0010917413173677116,5,2011-03-31
2011-03,Fertilizantes e Defensivos,-0.10546888406276637,3,2011-03-31
2011-03,Fios e Tecidos,-0.0031411246908549925,13,2011-03-31
2011-03,Gás,0.027326224086030138,1,2011-03-31
2011-03,Holdings Diversificadas,0.004141335487810122,4,2011-03-31
2011-03,Hotelaria,-0.14403937022293767,1,2011-03-31
2011-03,Incorporações,0.011414837628517773,18,2011-03-31
2011-03,Intermediação Imobiliária,0.054164565688092026,2,2011-03-31
2011-03,Linhas Aéreas de Passageiros,-0.057282093348387075,2,2011-03-31
2011-03,Madeira,0.06164788024497769,2,2011-03-31
2011-03,Materiais Diversos,-0.09924906906911013,1,2011-03-31
2011-03,Material Aeronáutico e de Defesa,-0.03686950541369338,1,2011-03-31
2011-03,Material Rodoviário,-0.0032413341618165647,7,2011-03-31
2011-03,Medicamentos e Outros Produtos,0.036666062438928025,5,2011-03-31
2011-03,Minerais Metálicos,-0.003858636592925032,3,2011-03-31
2011-03,"Motores , Compressores e Outros",0.03316265262823108,2,2011-03-31
2011-03,Máq. e Equip. Construção e Agrícolas,0.050335024502560444,1,2011-03-31
2011-03,Máq. e Equip. Industriais,0.02584107603749092,6,2011-03-31
2011-03,Outros,-0.03848052056806406,2,2011-03-31
2011-03,Papel e Celulose,0.09361829106537067,1,2011-03-31
2011-03,Petroquímicos,-0.004981807903839763,5,2011-03-31
2011-03,Produtos Diversos,-0.030577154256886414,3,2011-03-31
2011-03,Produtos de Cuidado Pessoal,0.10919038663752811,1,2011-03-31
2011-03,Produtos de Limpeza,-0.028719922652419516,1,2011-03-31
2011-03,Produtos para Construção,-0.026508788391657018,2,2011-03-31
2011-03,Programas e Serviços,-0.02174838462651074,3,2011-03-31
2011-03,Químicos Diversos,-0.11374346477573355,1,2011-03-31
2011-03,Seguradoras,0.010082961772917157,3,2011-03-31
2011-03,"Serv.Méd.Hospit.,Análises e Diagnósticos",0.07767768821778356,5,2011-03-31
2011-03,Serviços Diversos,-0.0756815172758234,4,2011-03-31
2011-03,Serviços Educacionais,0.03263706640796077,4,2011-03-31
2011-03,Serviços Financeiros Diversos,0.06218791539464885,3,2011-03-31
2011-03,Serviços de Apoio e Armazenagem,-0.020067563050809145,1,2011-03-31
2011-03,Siderurgia,-0.005856695588911598,5,2011-03-31
2011-03,Soc. Crédito e Financiamento,-0.11921552055028561,2,2011-03-31
2011-03,"Tecidos, Vestuário e Calçados",0.07247384857453287,6,2011-03-31
2011-03,Telecomunicações,0.04485546925416273,1,2011-03-31
2011-03,Transporte Ferroviário,0.0,1,2011-03-31
2011-03,Transporte Hidroviário,-0.015282634500100811,2,2011-03-31
2011-03,Transporte Rodoviário,-0.022277787642711544,2,2011-03-31
2011-03,Utensílios Domésticos,-0.02150620522096336,1,2011-03-31
2011-03,Vestuário,0.04622275587417927,3,2011-03-31
2011-03,Água e Saneamento,0.018914308295280586,3,2011-03-31
2011-04,Acessórios,0.5172565140962812,1,2011-04-30
2011-04,Agricultura,-0.10890602263943316,3,2011-04-30
2011-04,Alimentos Diversos,0.01578538458693929,4,2011-04-30
2011-04,Aluguel de carros,0.03188774184977672,1,2011-04-30
2011-04,Armas e Munições,-0.023646321229577882,1,2011-04-30
2011-04,Artefatos de Cobre,-0.010384999038985043,1,2011-04-30
2011-04,Artefatos de Ferro e Aço,0.10093955202275992,8,2011-04-30
2011-04,Automóveis e Motocicletas,-0.004731312811450117,3,2011-04-30
2011-04,Açucar e Alcool,-0.05400575347518988,1,2011-04-30
2011-04,Bancos,-0.020015571524064694,22,2011-04-30
2011-04,Bicicletas,-0.19076985210507136,1,2011-04-30
2011-04,Brinquedos e Jogos,-0.012577991117375675,1,2011-04-30
2011-04,Calçados,0.009389309782120669,3,2011-04-30
2011-04,Carnes e Derivados,0.05917022553462742,5,2011-04-30
2011-04,Computadores e Equipamentos,-0.01539841954978094,3,2011-04-30
2011-04,Corretoras de Seguros e Resseguros,0.09532942382092635,1,2011-04-30
2011-04,Eletrodomésticos,0.025968154084231497,1,2011-04-30
2011-04,Embalagens,-0.08666953494891053,2,2011-04-30
2011-04,Energia Elétrica,0.0445446312275613,30,2011-04-30
2011-04,Engenharia Consultiva,0.019726935783350386,2,2011-04-30
2011-04,Equipamentos e Serviços,-0.15999262920567103,2,2011-04-30
2011-04,Exploração de Imóveis,0.028219902155767116,14,2011-04-30
2011-04,Exploração de Rodovias,0.03446917286819673,3,2011-04-30
2011-04,"Exploração, Refino e Distribuição",-0.109163260700229,5,2011-04-30
2011-04,Fertilizantes e Defensivos,0.023823372636015083,3,2011-04-30
2011-04,Fios e Tecidos,0.11674047462917603,13,2011-04-30
2011-04,Gás,-0.004335546928732725,2,2011-04-30
2011-04,Holdings Diversificadas,-0.04740677495753862,4,2011-04-30
2011-04,Hotelaria,0.11934675763256597,1,2011-04-30
2011-04,Incorporações,0.03265280400752947,18,2011-04-30
2011-04,Intermediação Imobiliária,0.07364215897653836,2,2011-04-30
2011-04,Linhas Aéreas de Passageiros,0.03004480886023253,2,2011-04-30
2011-04,Madeira,-0.04071663071362008,2,2011-04-30
2011-04,Materiais Diversos,-0.24512922204669274,1,2011-04-30
2011-04,Material Aeronáutico e de Defesa,-0.08915020582298849,1,2011-04-30
2011-04,Material Rodoviário,0.03561855752051627,7,2011-04-30
2011-04,Medicamentos e Outros Produtos,-0.009678018282064826,6,2011-04-30
2011-04,Minerais Metálicos,-0.019217479958550127,3,2011-04-30
2011-04,"Motores , Compressores e Outros",-0.038857913963534774,2,2011-04-30
2011-04,Máq. e Equip. Construção e Agrícolas,0.00964446474527536,1,2011-04-30
2011-04,Máq. e Equip. Industriais,-0.044281157591097,6,2011-04-30
2011-04,Outros,0.16823611831060648,2,2011-04-30
2011-04,Outros Intermediarios Financeiros,0.024967308518968778,1,2011-04-30
2011-04,Papel e Celulose,0.02503093667493217,2,2011-04-30
2011-04,Petroquímicos,0.01519474039563352,5,2011-04-30
2011-04,Produtos Diversos,0.010560731067225326,3,2011-04-30
2011-04,Produtos de Cuidado Pessoal,-0.03742943058130743,1,2011-04-30
2011-04,Produtos de Limpeza,-0.011512424375705876,1,2011-04-30
2011-04,Produtos para Construção,0.06970659510334469,2,2011-04-30
2011-04,Programas e Serviços,0.020494477402560534,3,2011-04-30
2011-04,Químicos Diversos,0.0,1,2011-04-30
2011-04,Restaurante e Similares,0.138931616264796,1,2011-04-30
2011-04,Seguradoras,0.004117488152623139,3,2011-04-30
2011-04,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.00398650400337539,5,2011-04-30
2011-04,Serviços Diversos,0.1645923777799717,4,2011-04-30
2011-04,Serviços Educacionais,-0.1036377603153998,3,2011-04-30
2011-04,Serviços Financeiros Diversos,0.00476633698378881,3,2011-04-30
2011-04,Serviços de Apoio e Armazenagem,-0.02047853134354094,1,2011-04-30
2011-04,Siderurgia,-0.09076868438498674,5,2011-04-30
2011-04,Soc. Crédito e Financiamento,0.04510921648094987,2,2011-04-30
2011-04,"Tecidos, Vestuário e Calçados",0.07759673646803911,6,2011-04-30
2011-04,Telecomunicações,-0.3165655961398919,1,2011-04-30
2011-04,Transporte Hidroviário,-0.009646539727743653,2,2011-04-30
2011-04,Transporte Rodoviário,0.09858976357607807,2,2011-04-30
2011-04,Utensílios Domésticos,0.10318423623523065,1,2011-04-30
2011-04,Vestuário,0.05427824764048017,3,2011-04-30
2011-04,Água e Saneamento,0.011789878926330877,2,2011-04-30
2011-05,Acessórios,0.3392157225669637,1,2011-05-31
2011-05,Agricultura,0.01319884407688495,3,2011-05-31
2011-05,Alimentos,-0.10229035600441172,1,2011-05-31
2011-05,Alimentos Diversos,-0.09501735733005492,4,2011-05-31
2011-05,Aluguel de carros,-0.027658884209394108,1,2011-05-31
2011-05,Armas e Munições,-0.09453824566478852,1,2011-05-31
2011-05,Artefatos de Cobre,-0.08266613231792519,1,2011-05-31
2011-05,Artefatos de Ferro e Aço,-0.03770725086209473,8,2011-05-31
2011-05,Automóveis e Motocicletas,0.088061359433847,3,2011-05-31
2011-05,Açucar e Alcool,0.008527784430928387,1,2011-05-31
2011-05,Bancos,-0.016421298485674904,22,2011-05-31
2011-05,Bicicletas,-0.1334804064317181,1,2011-05-31
2011-05,Brinquedos e Jogos,-0.09277558055411644,1,2011-05-31
2011-05,Calçados,-0.04156529619520961,3,2011-05-31
2011-05,Carnes e Derivados,-0.0761468272987651,5,2011-05-31
2011-05,Computadores e Equipamentos,-0.06811054058627741,3,2011-05-31
2011-05,Corretoras de Seguros e Resseguros,-0.04174900129815651,1,2011-05-31
2011-05,Eletrodomésticos,0.0355812027774627,1,2011-05-31
2011-05,Embalagens,0.02020671888099898,2,2011-05-31
2011-05,Energia Elétrica,-0.018572307710229677,32,2011-05-31
2011-05,Engenharia Consultiva,0.13187241791628723,2,2011-05-31
2011-05,Equipamentos,0.033243922529832104,1,2011-05-31
2011-05,Equipamentos e Serviços,-0.019749245391790016,2,2011-05-31
2011-05,Exploração de Imóveis,0.06163265400925709,15,2011-05-31
2011-05,Exploração de Rodovias,0.011890821158937767,3,2011-05-31
2011-05,"Exploração, Refino e Distribuição",-0.005689540335453014,5,2011-05-31
2011-05,Fertilizantes e Defensivos,-0.01888031167197231,3,2011-05-31
2011-05,Fios e Tecidos,0.006069982282464274,13,2011-05-31
2011-05,Gás,0.0182476449271185,1,2011-05-31
2011-05,Holdings Diversificadas,0.04484019553777874,4,2011-05-31
2011-05,Hotelaria,-0.038221212820197525,1,2011-05-31
2011-05,Incorporações,0.018318885147262456,18,2011-05-31
2011-05,Intermediação Imobiliária,-0.0463621552715765,2,2011-05-31
2011-05,Linhas Aéreas de Passageiros,-0.009155153798260596,2,2011-05-31
2011-05,Madeira,-0.08699820214510812,2,2011-05-31
2011-05,Materiais Diversos,-0.028174051927684074,1,2011-05-31
2011-05,Material Aeronáutico e de Defesa,0.010214715546927877,1,2011-05-31
2011-05,Material Rodoviário,-0.004694767770338892,7,2011-05-31
2011-05,Medicamentos e Outros Produtos,-0.04479095919124394,5,2011-05-31
2011-05,Minerais Metálicos,-0.03490185282736428,3,2011-05-31
2011-05,"Motores , Compressores e Outros",-0.1413867607703172,2,2011-05-31
2011-05,Máq. e Equip. Construção e Agrícolas,0.02403218344053748,1,2011-05-31
2011-05,Máq. e Equip. Industriais,-0.07659015576787344,6,2011-05-31
2011-05,Outros,-0.07707533991362925,2,2011-05-31
2011-05,Papel e Celulose,-0.010352569660900812,1,2011-05-31
2011-05,Petroquímicos,0.03681528988785908,5,2011-05-31
2011-05,Produtos Diversos,0.005597293249998876,3,2011-05-31
2011-05,Produtos de Cuidado Pessoal,-0.04563428147360127,1,2011-05-31
2011-05,Produtos de Limpeza,-0.03644561992045636,1,2011-05-31
2011-05,Produtos para Construção,-0.10081394717196318,2,2011-05-31
2011-05,Produção de Eventos e Shows,0.0,1,2011-05-31
2011-05,Programas e Serviços,-0.02897229751259574,3,2011-05-31
2011-05,Químicos Diversos,-0.14912009237084928,1,2011-05-31
2011-05,Restaurante e Similares,0.0792067722377463,1,2011-05-31
2011-05,Seguradoras,-0.04017853029432139,3,2011-05-31
2011-05,"Serv.Méd.Hospit.,Análises e Diagnósticos",0.056407925568839355,5,2011-05-31
2011-05,Serviços Diversos,-0.05956103191399775,4,2011-05-31
2011-05,Serviços Educacionais,-0.02731128219838978,3,2011-05-31
2011-05,Serviços Financeiros Diversos,0.04280290225570075,3,2011-05-31
2011-05,Serviços de Apoio e Armazenagem,0.027212563524884992,1,2011-05-31
2011-05,Siderurgia,-0.04940719624097106,5,2011-05-31
2011-05,Soc. Crédito e Financiamento,0.09498558447364497,2,2011-05-31
2011-05,"Tecidos, Vestuário e Calçados",0.01936910826235394,6,2011-05-31
2011-05,Telecomunicações,0.0031721739437973184,1,2011-05-31
2011-05,Transporte Hidroviário,-0.03569940149856121,1,2011-05-31
2011-05,Transporte Rodoviário,-0.024093296674314146,2,2011-05-31
2011-05,Utensílios Domésticos,0.1625189294977747,1,2011-05-31
2011-05,Vestuário,0.03207617479028224,2,2011-05-31
2011-05,Água e Saneamento,0.0770551024539623,2,2011-05-31
2011-06,Acessórios,0.956564631012095,1,2011-06-30
2011-06,Agricultura,-0.027988181231107023,3,2011-06-30
2011-06,Alimentos,0.13220491257593459,1,2011-06-30
2011-06,Alimentos Diversos,0.0068279944949447,4,2011-06-30
2011-06,Aluguel de carros,0.061128197264383344,1,2011-06-30
2011-06,Armas e Munições,0.01717689385385235,1,2011-06-30
2011-06,Artefatos de Cobre,0.08683338762028203,1,2011-06-30
2011-06,Artefatos de Ferro e Aço,0.021287122794440793,8,2011-06-30
2011-06,Automóveis e Motocicletas,-0.09611006480641897,3,2011-06-30
2011-06,Açucar e Alcool,-0.012783562744807186,1,2011-06-30
2011-06,Bancos,-0.013231737632482934,21,2011-06-30
2011-06,Bicicletas,-0.01539078374643399,1,2011-06-30
2011-06,Brinquedos e Jogos,0.08003736614986684,1,2011-06-30
2011-06,Calçados,0.005324543307785735,3,2011-06-30
2011-06,Carnes e Derivados,-0.020427377823561133,4,2011-06-30
2011-06,Computadores e Equipamentos,-0.02475247511697846,3,2011-06-30
2011-06,Construção Pesada,-0.2179482691164103,1,2011-06-30
2011-06,Corretoras de Seguros e Resseguros,0.02701288022249937,1,2011-06-30
2011-06,Eletrodomésticos,-0.022910606300532172,2,2011-06-30
2011-06,Embalagens,-0.01502209823428588,2,2011-06-30
2011-06,Energia Elétrica,0.00473160861749345,30,2011-06-30
2011-06,Engenharia Consultiva,0.048824430711553846,2,2011-06-30
2011-06,Equipamentos,0.17578004346128984,1,2011-06-30
2011-06,Equipamentos e Serviços,0.0369021433066683,2,2011-06-30
2011-06,Exploração de Imóveis,0.02059207117659426,14,2011-06-30
2011-06,Exploração de Rodovias,-0.029629205730036468,3,2011-06-30
2011-06,"Exploração, Refino e Distribuição",-0.05311522559456248,5,2011-06-30
2011-06,Fertilizantes e Defensivos,0.11569609532333332,3,2011-06-30
2011-06,Fios e Tecidos,0.031036236930034246,13,2011-06-30
2011-06,Gás,-0.03245871693618785,1,2011-06-30
2011-06,Holdings Diversificadas,0.07592062030421413,3,2011-06-30
2011-06,Hotelaria,0.012903404835908017,1,2011-06-30
2011-06,Incorporações,-0.05530500956917974,19,2011-06-30
2011-06,Intermediação Imobiliária,-0.06669758875686083,2,2011-06-30
2011-06,Linhas Aéreas de Passageiros,-0.04679688752978395,2,2011-06-30
2011-06,Madeira,0.010775321048670294,2,2011-06-30
2011-06,Materiais Diversos,0.3566932315758329,1,2011-06-30
2011-06,Material Aeronáutico e de Defesa,-0.03973033867795284,1,2011-06-30
2011-06,Material Rodoviário,-0.03002158971685206,7,2011-06-30
2011-06,Medicamentos e Outros Produtos,-0.07352863872297301,6,2011-06-30
2011-06,Minerais Metálicos,-0.053667568410533585,3,2011-06-30
2011-06,"Motores , Compressores e Outros",0.04468131688666152,2,2011-06-30
2011-06,Máq. e Equip. Construção e Agrícolas,-0.03113111120613521,1,2011-06-30
2011-06,Máq. e Equip. Industriais,-0.026872029532302683,6,2011-06-30
2011-06,Outros,-0.2766833030689566,2,2011-06-30
2011-06,Papel e Celulose,-0.1732449356793282,1,2011-06-30
2011-06,Petroquímicos,-0.051445380142774,4,2011-06-30
2011-06,Produtos Diversos,-0.09734346775683315,3,2011-06-30
2011-06,Produtos de Cuidado Pessoal,-0.0812035063773564,1,2011-06-30
2011-06,Produtos de Limpeza,0.002181025946359938,1,2011-06-30
2011-06,Produtos para Construção,-0.08445229882573421,2,2011-06-30
2011-06,Produção de Eventos e Shows,-0.06530552779289689,1,2011-06-30
2011-06,Programas e Serviços,0.007926688004742832,3,2011-06-30
2011-06,Químicos Diversos,0.08056759838670058,1,2011-06-30
2011-06,Restaurante e Similares,-0.032396354393755544,1,2011-06-30
2011-06,Seguradoras,-0.04657549195449984,3,2011-06-30
2011-06,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.08835334524539824,5,2011-06-30
2011-06,Serviços Diversos,0.04846768661668244,4,2011-06-30
2011-06,Serviços Educacionais,-0.07009977700199843,3,2011-06-30
2011-06,Serviços Financeiros Diversos,-0.008165263933359071,3,2011-06-30
2011-06,Serviços de Apoio e Armazenagem,-0.04110167568555201,1,2011-06-30
2011-06,Siderurgia,-0.10035693461717436,5,2011-06-30
2011-06,Soc. Crédito e Financiamento,-0.11104348383269452,2,2011-06-30
2011-06,"Tecidos, Vestuário e Calçados",-0.07160469272714409,6,2011-06-30
2011-06,Telecomunicações,-0.10834793271974918,1,2011-06-30
2011-06,Transporte Hidroviário,-0.018214013800735576,2,2011-06-30
2011-06,Transporte Rodoviário,0.012281060551301737,2,2011-06-30
2011-06,Utensílios Domésticos,0.7259370033829367,1,2011-06-30
2011-06,Vestuário,0.012228401923275678,2,2011-06-30
2011-06,Água e Saneamento,-0.015693945571307877,3,2011-06-30
2011-07,Acessórios,-0.8043728156701696,1,2011-07-31
2011-07,Agricultura,0.0023305100535032652,3,2011-07-31
2011-07,Alimentos,-0.08195607396442561,1,2011-07-31
2011-07,Alimentos Diversos,-0.02184035695215843,3,2011-07-31
2011-07,Aluguel de carros,-0.10404182849694021,1,2011-07-31
2011-07,Armas e Munições,-0.09866916183296048,1,2011-07-31
2011-07,Artefatos de Cobre,0.024643812463481574,1,2011-07-31
2011-07,Artefatos de Ferro e Aço,-0.07635215071904218,6,2011-07-31
2011-07,Automóveis e Motocicletas,-0.06347887435128434,3,2011-07-31
2011-07,Açucar e Alcool,-0.06947659164713649,1,2011-07-31
2011-07,Bancos,-0.07579376354458607,22,2011-07-31
2011-07,Bicicletas,-0.07023766173329538,1,2011-07-31
2011-07,Brinquedos e Jogos,0.07410339368215296,1,2011-07-31
2011-07,Calçados,-0.057610716900213986,3,2011-07-31
2011-07,Carnes e Derivados,0.10282124826857864,5,2011-07-31
2011-07,Computadores e Equipamentos,-0.13552510465903608,3,2011-07-31
2011-07,Construção Pesada,-0.11332868530700302,1,2011-07-31
2011-07,Corretoras de Seguros e Resseguros,0.014736121075657138,1,2011-07-31
2011-07,Eletrodomésticos,-0.11330028754482717,2,2011-07-31
2011-07,Embalagens,0.1328506114164485,2,2011-07-31
2011-07,Energia Elétrica,0.0020529520697783253,29,2011-07-31
2011-07,Engenharia Consultiva,0.026281271169846243,2,2011-07-31
2011-07,Equipamentos,-0.08255761590693356,1,2011-07-31
2011-07,Equipamentos e Serviços,-0.11360140196902035,2,2011-07-31
2011-07,Exploração de Imóveis,-0.027806925476022263,14,2011-07-31
2011-07,Exploração de Rodovias,0.02028468467213873,3,2011-07-31
2011-07,"Exploração, Refino e Distribuição",0.08412662144806067,5,2011-07-31
2011-07,Fertilizantes e Defensivos,0.033021831065328744,3,2011-07-31
2011-07,Fios e Tecidos,-0.000973061470163239,14,2011-07-31
2011-07,Gás,-0.04321485569834649,2,2011-07-31
2011-07,Holdings Diversificadas,0.01943698025438803,4,2011-07-31
2011-07,Hotelaria,0.15415067982725805,1,2011-07-31
2011-07,Incorporações,-0.055683428505958386,19,2011-07-31
2011-07,Intermediação Imobiliária,-0.09347257543711285,2,2011-07-31
2011-07,Linhas Aéreas de Passageiros,-0.27845000748244586,2,2011-07-31
2011-07,Madeira,-0.1620397955867755,2,2011-07-31
2011-07,Materiais Diversos,0.08433420656676871,1,2011-07-31
2011-07,Material Aeronáutico e de Defesa,-0.06084071310175032,1,2011-07-31
2011-07,Material Rodoviário,-0.05027906265409882,6,2011-07-31
2011-07,Medicamentos e Outros Produtos,-0.06665385508464267,6,2011-07-31
2011-07,Minerais Metálicos,-0.0022132983271982245,3,2011-07-31
2011-07,"Motores , Compressores e Outros",0.0031204022179486257,2,2011-07-31
2011-07,Máq. e Equip. Construção e Agrícolas,-0.025302339960561415,1,2011-07-31
2011-07,Máq. e Equip. Industriais,-0.06962996397168233,6,2011-07-31
2011-07,Outros,-0.004366839984377258,2,2011-07-31
2011-07,Outros Intermediarios Financeiros,-0.31273282208223385,1,2011-07-31
2011-07,Papel e Celulose,-0.1016353863624122,1,2011-07-31
2011-07,Petroquímicos,0.25257561843556336,4,2011-07-31
2011-07,Produtos Diversos,-0.13684141994440813,3,2011-07-31
2011-07,Produtos de Cuidado Pessoal,-0.07972819161830969,1,2011-07-31
2011-07,Produtos de Limpeza,0.06535518104412752,1,2011-07-31
2011-07,Produtos para Construção,-0.0344802399790399,2,2011-07-31
2011-07,Produção de Eventos e Shows,0.0317019293681744,1,2011-07-31
2011-07,Programas e Serviços,-0.05349590431095841,3,2011-07-31
2011-07,Químicos Diversos,0.0,1,2011-07-31
2011-07,Restaurante e Similares,-0.06291382541056922,1,2011-07-31
2011-07,Seguradoras,-0.09209868503636032,3,2011-07-31
2011-07,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.029970704134565762,6,2011-07-31
2011-07,Serviços Diversos,-0.02531417478319875,4,2011-07-31
2011-07,Serviços Educacionais,-0.060417507066663344,3,2011-07-31
2011-07,Serviços Financeiros Diversos,0.08949708174387243,3,2011-07-31
2011-07,Serviços de Apoio e Armazenagem,0.10605957196032434,1,2011-07-31
2011-07,Siderurgia,-0.14061815935602986,5,2011-07-31
2011-07,Soc. Crédito e Financiamento,0.04423679223259719,2,2011-07-31
2011-07,"Tecidos, Vestuário e Calçados",-0.02835547433900513,6,2011-07-31
2011-07,Telecomunicações,0.005373779961156622,1,2011-07-31
2011-07,Transporte Hidroviário,-0.10936944285961699,2,2011-07-31
2011-07,Transporte Rodoviário,-0.10126142542109728,2,2011-07-31
2011-07,Utensílios Domésticos,-0.37763030911472084,1,2011-07-31
2011-07,Vestuário,-0.04579718399399957,2,2011-07-31
2011-07,Água e Saneamento,0.02250961927087658,2,2011-07-31
2011-08,Acessórios,-0.21988744462126403,2,2011-08-31
2011-08,Agricultura,-0.04113013856723222,3,2011-08-31
2011-08,Alimentos,-0.02991026645609729,1,2011-08-31
2011-08,Alimentos Diversos,-0.00035481793662150984,4,2011-08-31
2011-08,Aluguel de carros,0.09613743662800323,1,2011-08-31
2011-08,Armas e Munições,-0.16294407532401012,1,2011-08-31
2011-08,Artefatos de Cobre,-0.2924660082183519,1,2011-08-31
2011-08,Artefatos de Ferro e Aço,-0.028825835779452254,8,2011-08-31
2011-08,Automóveis e Motocicletas,-0.052491317001106465,3,2011-08-31
2011-08,Açucar e Alcool,0.02420140699608697,1,2011-08-31
2011-08,Bancos,0.016947428885274316,22,2011-08-31
2011-08,Bicicletas,0.04845830277950025,1,2011-08-31
2011-08,Brinquedos e Jogos,-0.03636543971898415,1,2011-08-31
2011-08,Calçados,-0.048348956932910254,3,2011-08-31
2011-08,Carnes e Derivados,-0.1270137847689877,5,2011-08-31
2011-08,Computadores e Equipamentos,-0.07223650305837344,3,2011-08-31
2011-08,Construção Pesada,0.03575099736929244,1,2011-08-31
2011-08,Corretoras de Seguros e Resseguros,-0.04174900129815651,1,2011-08-31
2011-08,Eletrodomésticos,-0.058543770777648496,2,2011-08-31
2011-08,Embalagens,-0.015568515626391555,2,2011-08-31
2011-08,Energia Elétrica,-0.043154172611365525,32,2011-08-31
2011-08,Engenharia Consultiva,-0.20948193368164736,2,2011-08-31
2011-08,Equipamentos e Serviços,-0.13103378042877,2,2011-08-31
2011-08,Exploração de Imóveis,-0.003149034558347974,13,2011-08-31
2011-08,Exploração de Rodovias,0.01870588612525559,3,2011-08-31
2011-08,"Exploração, Refino e Distribuição",0.03173644843400836,6,2011-08-31
2011-08,Fertilizantes e Defensivos,-0.03035447981278801,3,2011-08-31
2011-08,Fios e Tecidos,-0.05146266831685098,13,2011-08-31
2011-08,Gás,-0.12950403753554962,1,2011-08-31
2011-08,Holdings Diversificadas,-0.11664822698519922,4,2011-08-31
2011-08,Hotelaria,-0.15415067982725805,1,2011-08-31
2011-08,Incorporações,-0.0206857230128008,19,2011-08-31
2011-08,Intermediação Imobiliária,0.05546668005728428,2,2011-08-31
2011-08,Linhas Aéreas de Passageiros,0.05266146043479414,2,2011-08-31
2011-08,Madeira,0.002730011036611635,2,2011-08-31
2011-08,Materiais Diversos,0.2521311722297237,1,2011-08-31
2011-08,Material Aeronáutico e de Defesa,-0.10348823194240708,1,2011-08-31
2011-08,Material Rodoviário,-0.07766638843211333,7,2011-08-31
2011-08,Medicamentos e Outros Produtos,-0.02294855746802268,7,2011-08-31
2011-08,Minerais Metálicos,-0.0709813188662151,3,2011-08-31
2011-08,"Motores , Compressores e Outros",0.017877855890979774,2,2011-08-31
2011-08,Máq. e Equip. Construção e Agrícolas,-0.05097352043593739,1,2011-08-31
2011-08,Máq. e Equip. Industriais,-0.11080399842481703,6,2011-08-31
2011-08,Outros,0.2283698852244207,2,2011-08-31
2011-08,Papel e Celulose,-0.1741359722075151,1,2011-08-31
2011-08,Petroquímicos,-0.10367132919709056,4,2011-08-31
2011-08,Produtos Diversos,0.045150643634116916,3,2011-08-31
2011-08,Produtos de Cuidado Pessoal,0.07904576853502543,1,2011-08-31
2011-08,Produtos de Limpeza,-0.08515780834030684,1,2011-08-31
2011-08,Produtos para Construção,-0.14025216955744543,2,2011-08-31
2011-08,Produção de Eventos e Shows,0.012553336381636804,1,2011-08-31
2011-08,Programas e Serviços,0.004069503487278266,3,2011-08-31
